MonthYear,Time index,Country,StoreID,City,Dept_ID,Dept. Name,HoursOwn,HoursLease,Sales units,Turnover,Customer,Area (m2),Opening hours
10.2016,1,Czech Republic,45583,Ostrava,5,Fruits & Vegetables,2401.161,0,131270,299256,,1151.4,Type A
10.2016,1,Czech Republic,45583,Ostrava,6,Meat,7414.332,0,1436990,3980922,,9211.2,Type A
10.2016,1,Czech Republic,45583,Ostrava,13,Food,14661.873,0,2871905,7427115,,15891.6,Type A
10.2016,1,Czech Republic,45583,Ostrava,7,Clothing,7234.953,0,171850,1572966,,6026.04,Type A
10.2016,1,Czech Republic,45583,Ostrava,8,Household,62.94,0,46430,249579,,3768.84,Type A
10.2016,1,Czech Republic,45583,Ostrava,9,Hardware,78.675,0,39930,378627,,3262.68,Type A
10.2016,1,Czech Republic,45583,Ostrava,14,Non Food,7376.568,0,258210,2201172,,14151.96,Type A
10.2016,1,Czech Republic,45583,Ostrava,15,Admin,3109.236,0,80,0,,0,Type A
10.2016,1,Czech Republic,45583,Ostrava,12,Checkout,5434.869,0,3130115,9628287,,30043.56,Type A
10.2016,1,Czech Republic,45583,Ostrava,16,Customer Services,2246.958,0,80,0,,0,Type A
10.2016,1,Czech Republic,45583,Ostrava,11,Delivery,4198.098,0,518315,1543872,,0,Type A
10.2016,1,Czech Republic,45583,Ostrava,17,others,31.47,0,80,0,,0,Type A
10.2016,1,Czech Republic,45583,Ostrava,18,all,37059.072,0,3130115,9628287,,30043.56,Type A
10.2016,1,Czech Republic,85696,Prague (II),1,Dry,3461.7,0,410920,1301481,,756.96,Type B
10.2016,1,Czech Republic,85696,Prague (II),2,Frozen,2737.89,0,109850,647499,,558.6,Type B
10.2016,1,Czech Republic,85696,Prague (II),3,other,47.205,0,403515,637053,,843.6,Type B
10.2016,1,Czech Republic,85696,Prague (II),4,Fish,1350.063,0,309810,574836,,766.08,Type B
10.2016,1,Czech Republic,85696,Prague (II),5,Fruits & Vegetables,2599.422,0,143755,300153,,914.28,Type B
10.2016,1,Czech Republic,85696,Prague (II),6,Meat,7713.297,0,1296645,4432539,,10394.52,Type B
10.2016,1,Czech Republic,85696,Prague (II),13,Food,17909.577,0,2674495,7893561,,16673.64,Type B
10.2016,1,Czech Republic,85696,Prague (II),7,Clothing,5057.229,132,214990,1997556,,6586.92,Type B
10.2016,1,Czech Republic,85696,Prague (II),8,Household,830.808,0,55635,284877,,4719.6,Type B
10.2016,1,Czech Republic,85696,Prague (II),9,Hardware,1592.382,274,59385,535170,,5690.88,Type B
10.2016,1,Czech Republic,85696,Prague (II),14,Non Food,7480.419,406,330010,281703,,18297,Type B
10.2016,1,Czech Republic,85696,Prague (II),15,Admin,3776.4,0,85,0,,0,Type B
10.2016,1,Czech Republic,85696,Prague (II),12,Checkout,6127.209,0,3004505,10711164,,34970.64,Type B
10.2016,1,Czech Republic,85696,Prague (II),16,Customer Services,2517.6,0,85,0,,0,Type B
10.2016,1,Czech Republic,85696,Prague (II),11,Delivery,4301.949,0,409715,1618191,,0,Type B
10.2016,1,Czech Republic,85696,Prague (II),17,others,2615.157,0,85,0,,0,Type B
10.2016,1,Czech Republic,85696,Prague (II),18,all,44728.311,406,3004505,10711164,,34970.64,Type B
10.2016,1,Denmark,32949,Copenhagen (I),1,Dry,2007.786,0,452495,1226517,,729.6,Type A
10.2016,1,Denmark,32949,Copenhagen (I),2,Frozen,1881.906,0,56600,275292,,528.96,Type A
10.2016,1,Denmark,32949,Copenhagen (I),3,other,47.205,0,378655,549279,,693.12,Type A
10.2016,1,Denmark,32949,Copenhagen (I),4,Fish,1441.326,0,249590,425790,,579.12,Type A
10.2016,1,Denmark,32949,Copenhagen (I),5,Fruits & Vegetables,1730.85,0,116605,237552,,590.52,Type A
10.2016,1,Denmark,32949,Copenhagen (I),6,Meat,5365.635,0,1026200,2881971,,8657.16,Type A
10.2016,1,Denmark,32949,Copenhagen (I),13,Food,12474.708,0,2280145,5596401,,12843.24,Type A
10.2016,1,Denmark,32949,Copenhagen (I),7,Clothing,3169.029,0,141770,1237728,,6112.68,Type A
10.2016,1,Denmark,32949,Copenhagen (I),8,Household,1727.703,0,52810,265347,,4683.12,Type A
10.2016,1,Denmark,32949,Copenhagen (I),9,Hardware,1085.715,0,35820,295494,,4503,Type A
10.2016,1,Denmark,32949,Copenhagen (I),14,Non Food,5982.447,0,230400,1798569,,16400.04,Type A
10.2016,1,Denmark,32949,Copenhagen (I),15,Admin,3187.911,0,90,0,,0,Type A
10.2016,1,Denmark,32949,Copenhagen (I),12,Checkout,6010.77,0,2510545,7394970,,29243.28,Type A
10.2016,1,Denmark,32949,Copenhagen (I),16,Customer Services,1756.026,0,90,0,,0,Type A
10.2016,1,Denmark,32949,Copenhagen (I),11,Delivery,3291.762,0,387060,1269906,,0,Type A
10.2016,1,Denmark,32949,Copenhagen (I),17,others,31.47,0,90,0,,0,Type A
10.2016,1,Denmark,32949,Copenhagen (I),18,all,32735.094,0,2510545,7394970,,29243.28,Type A
10.2016,1,Denmark,96857,Copenhagen (II),1,Dry,3005.385,0,387510,1064772,,1231.2,Type A
10.2016,1,Denmark,96857,Copenhagen (II),2,Frozen,1897.641,0,93765,498378,,556.32,Type A
10.2016,1,Denmark,96857,Copenhagen (II),3,other,47.205,0,414520,691092,,946.2,Type A
10.2016,1,Denmark,96857,Copenhagen (II),4,Fish,1142.361,0,285030,501222,,595.08,Type A
10.2016,1,Denmark,96857,Copenhagen (II),5,Fruits & Vegetables,1825.26,0,143110,285876,,1039.68,Type A
10.2016,1,Denmark,96857,Copenhagen (II),6,Meat,7530.771,0,1219060,4104978,,10228.08,Type A
10.2016,1,Denmark,96857,Copenhagen (II),13,Food,15448.623,0,2542995,7146318,,15048,Type A
10.2016,1,Denmark,96857,Copenhagen (II),7,Clothing,4408.947,0,151020,1330116,,5668.08,Type A
10.2016,1,Denmark,96857,Copenhagen (II),8,Household,1888.2,0,46360,238581,,3730.08,Type A
10.2016,1,Denmark,96857,Copenhagen (II),9,Hardware,1891.347,0,31865,280443,,3312.84,Type A
10.2016,1,Denmark,96857,Copenhagen (II),14,Non Food,8188.494,0,229245,1849140,,13244.52,Type A
10.2016,1,Denmark,96857,Copenhagen (II),15,Admin,3877.104,0,95,0,,0,Type A
10.2016,1,Denmark,96857,Copenhagen (II),12,Checkout,6026.505,0,2772240,8995458,,28292.52,Type A
10.2016,1,Denmark,96857,Copenhagen (II),16,Customer Services,1494.825,0,95,0,,0,Type A
10.2016,1,Denmark,96857,Copenhagen (II),11,Delivery,5359.341,0,624840,1892613,,0,Type A
10.2016,1,Denmark,96857,Copenhagen (II),17,others,31.47,902,95,0,,0,Type A
10.2016,1,Denmark,96857,Copenhagen (II),18,all,40426.362,902,2772240,8995458,,28292.52,Type A
10.2016,1,Denmark,87703,Aalborg (I),1,Dry,2649.774,0,433200,1390722,,823.08,Type A
10.2016,1,Denmark,87703,Aalborg (I),2,Frozen,2102.196,0,81335,426771,,567.72,Type A
10.2016,1,Denmark,87703,Aalborg (I),3,other,47.205,0,511535,712833,,861.84,Type A
10.2016,1,Denmark,87703,Aalborg (I),4,Fish,2136.813,172,344950,645972,,551.76,Type A
10.2016,1,Denmark,87703,Aalborg (I),5,Fruits & Vegetables,2687.538,0,160100,284340,,818.52,Type A
10.2016,1,Denmark,87703,Aalborg (I),6,Meat,7659.798,0,1295295,3453903,,8882.88,Type A
10.2016,1,Denmark,87703,Aalborg (I),13,Food,17283.324,172,2826415,6914541,,12820.44,Type A
10.2016,1,Denmark,87703,Aalborg (I),7,Clothing,3430.23,0,170955,1564383,,5718.24,Type A
10.2016,1,Denmark,87703,Aalborg (I),8,Household,1840.995,0,56410,261936,,3887.4,Type A
10.2016,1,Denmark,87703,Aalborg (I),9,Hardware,988.158,0,41120,38502,,5157.36,Type A
10.2016,1,Denmark,87703,Aalborg (I),14,Non Food,6259.383,0,268485,2211921,,15900.72,Type A
10.2016,1,Denmark,87703,Aalborg (I),15,Admin,4531.68,0,100,0,,0,Type A
10.2016,1,Denmark,87703,Aalborg (I),12,Checkout,5718.099,0,3094900,9126462,,28721.16,Type A
10.2016,1,Denmark,87703,Aalborg (I),16,Customer Services,2615.157,0,100,0,,0,Type A
10.2016,1,Denmark,87703,Aalborg (I),11,Delivery,9019.302,0,860585,2585025,,0,Type A
10.2016,1,Denmark,87703,Aalborg (I),17,others,31.47,0,100,0,,0,Type A
10.2016,1,Denmark,87703,Aalborg (I),18,all,45458.415,172,3094900,9126462,,28721.16,Type A
10.2016,1,Denmark,19000,Aalborg (II),1,Dry,3527.787,0,381390,1595850,,1238.04,Type A
10.2016,1,Denmark,19000,Aalborg (II),2,Frozen,2640.333,0,130235,816453,,1158.24,Type A
10.2016,1,Denmark,19000,Aalborg (II),3,other,47.205,0,715825,1099347,,1128.6,Type A
10.2016,1,Denmark,19000,Aalborg (II),4,Fish,2064.432,0,455140,792345,,1235.76,Type A
10.2016,1,Denmark,19000,Aalborg (II),5,Fruits & Vegetables,2542.776,0,234265,534516,,1290.48,Type A
10.2016,1,Denmark,19000,Aalborg (II),6,Meat,8487.459,0,2211085,9435765,,10027.44,Type A
10.2016,1,Denmark,19000,Aalborg (II),13,Food,19309.992,0,4127940,14274276,,17859.24,Type A
10.2016,1,Denmark,19000,Aalborg (II),7,Clothing,4226.421,0,198600,1485897,,5743.32,Type A
10.2016,1,Denmark,19000,Aalborg (II),8,Household,1696.233,0,46540,24120,,2738.28,Type A
10.2016,1,Denmark,19000,Aalborg (II),9,Hardware,1280.829,0,35355,283077,,2927.52,Type A
10.2016,1,Denmark,19000,Aalborg (II),14,Non Food,7203.483,0,280495,2010234,,11901.6,Type A
10.2016,1,Denmark,19000,Aalborg (II),15,Admin,4050.189,0,105,0,,0,Type A
10.2016,1,Denmark,19000,Aalborg (II),12,Checkout,8131.848,0,4408435,16284510,,29760.84,Type A
10.2016,1,Denmark,19000,Aalborg (II),16,Customer Services,2797.683,0,105,0,,0,Type A
10.2016,1,Denmark,19000,Aalborg (II),11,Delivery,0,0,1265,5676,,0,Type A
10.2016,1,Denmark,19000,Aalborg (II),17,others,2070.726,368,105,0,,0,Type A
10.2016,1,Denmark,19000,Aalborg (II),18,all,43563.921,368,4408435,16284510,,29760.84,Type A
10.2016,1,Spain,88994,Madrid (I),1,Dry,3109.236,0,458090,2001675,,1244.88,Type A
10.2016,1,Spain,88994,Madrid (I),2,Frozen,2514.453,0,135130,756771,,880.08,Type A
10.2016,1,Spain,88994,Madrid (I),3,other,47.205,0,630375,1032486,,1349.76,Type A
10.2016,1,Spain,88994,Madrid (I),4,Fish,1350.063,0,402245,721110,,759.24,Type A
10.2016,1,Spain,88994,Madrid (I),5,Fruits & Vegetables,1658.469,0,208540,435027,,1201.56,Type A
10.2016,1,Spain,88994,Madrid (I),6,Meat,8736.072,0,1678015,5733795,,10814.04,Type A
10.2016,1,Spain,88994,Madrid (I),13,Food,17415.498,0,3512395,10680864,,17697.36,Type A
10.2016,1,Spain,88994,Madrid (I),7,Clothing,4641.825,0,200200,1565214,,8128.2,Type A
10.2016,1,Spain,88994,Madrid (I),8,Household,1154.949,0,67200,36480,,4318.32,Type A
10.2016,1,Spain,88994,Madrid (I),9,Hardware,2464.101,0,58120,495141,,5225.76,Type A
10.2016,1,Spain,88994,Madrid (I),14,Non Food,8260.875,0,325520,2425215,,18939.96,Type A
10.2016,1,Spain,88994,Madrid (I),15,Admin,3194.205,0,110,0,,0,Type A
10.2016,1,Spain,88994,Madrid (I),12,Checkout,6089.445,0,3837915,1310079,,36637.32,Type A
10.2016,1,Spain,88994,Madrid (I),16,Customer Services,2187.165,0,110,0,,0,Type A
10.2016,1,Spain,88994,Madrid (I),11,Delivery,0,0,0,0,,0,Type A
10.2016,1,Spain,88994,Madrid (I),17,others,1796.937,0,110,0,,0,Type A
10.2016,1,Spain,88994,Madrid (I),18,all,38944.125,0,3837915,1310079,,36637.32,Type A
10.2016,1,Spain,20166,Madrid (II),1,Dry,3134.412,0,455180,1659333,,1158.24,Type A
10.2016,1,Spain,20166,Madrid (II),2,Frozen,2268.987,0,99475,534306,,645.24,Type A
10.2016,1,Spain,20166,Madrid (II),3,other,47.205,0,611135,839346,,1051.08,Type A
10.2016,1,Spain,20166,Madrid (II),4,Fish,2259.546,0,343135,5637,,1272.24,Type A
10.2016,1,Spain,20166,Madrid (II),5,Fruits & Vegetables,1985.757,0,227915,413208,,1046.52,Type A
10.2016,1,Spain,20166,Madrid (II),6,Meat,7577.976,0,2189090,8966433,,11678.16,Type A
10.2016,1,Spain,20166,Madrid (II),13,Food,17273.883,0,3925930,13018263,,18595.68,Type A
10.2016,1,Spain,20166,Madrid (II),7,Clothing,6989.487,0,208580,1741536,,8251.32,Type A
10.2016,1,Spain,20166,Madrid (II),8,Household,62.94,0,65120,310350,,5250.84,Type A
10.2016,1,Spain,20166,Madrid (II),9,Hardware,1947.993,0,64435,543246,,6089.88,Type A
10.2016,1,Spain,20166,Madrid (II),14,Non Food,9000.42,0,338135,2595132,,19421.04,Type A
10.2016,1,Spain,20166,Madrid (II),15,Admin,3993.543,0,115,0,,0,Type A
10.2016,1,Spain,20166,Madrid (II),12,Checkout,6857.313,0,4264065,15613395,,38016.72,Type A
10.2016,1,Spain,20166,Madrid (II),16,Customer Services,3719.754,0,115,0,,0,Type A
10.2016,1,Spain,20166,Madrid (II),11,Delivery,3581.286,0,634995,1534482,,0,Type A
10.2016,1,Spain,20166,Madrid (II),17,others,1900.788,0,115,0,,0,Type A
10.2016,1,Spain,20166,Madrid (II),18,all,46326.987,0,4264065,15613395,,38016.72,Type A
10.2016,1,Spain,16927,Barcelona (I),1,Dry,3656.814,0,440775,1474998,,823.08,Type A
10.2016,1,Spain,16927,Barcelona (I),2,Frozen,1913.376,0,86555,488325,,554.04,Type A
10.2016,1,Spain,16927,Barcelona (I),3,other,47.205,0,496800,866658,,886.92,Type A
10.2016,1,Spain,16927,Barcelona (I),4,Fish,2099.049,0,422315,685917,,962.16,Type A
10.2016,1,Spain,16927,Barcelona (I),5,Fruits & Vegetables,2045.55,0,224600,402540,,909.72,Type A
10.2016,1,Spain,16927,Barcelona (I),6,Meat,8629.074,0,1944590,6615339,,8310.6,Type A
10.2016,1,Spain,16927,Barcelona (I),13,Food,18391.068,0,3615635,10533777,,14874.72,Type A
10.2016,1,Spain,16927,Barcelona (I),7,Clothing,5098.14,0,200500,1695759,,5200.68,Type A
10.2016,1,Spain,16927,Barcelona (I),8,Household,1822.113,0,57105,293874,,4430.04,Type A
10.2016,1,Spain,16927,Barcelona (I),9,Hardware,1397.268,0,53275,427833,,4776.6,Type A
10.2016,1,Spain,16927,Barcelona (I),14,Non Food,8317.521,0,310880,2417466,,15344.4,Type A
10.2016,1,Spain,16927,Barcelona (I),15,Admin,3354.702,0,120,0,,0,Type A
10.2016,1,Spain,16927,Barcelona (I),12,Checkout,6803.814,0,3926515,12951243,,30219.12,Type A
10.2016,1,Spain,16927,Barcelona (I),16,Customer Services,3052.59,0,120,0,,0,Type A
10.2016,1,Spain,16927,Barcelona (I),11,Delivery,1000.746,0,5,87,,0,Type A
10.2016,1,Spain,16927,Barcelona (I),17,others,31.47,0,120,0,,0,Type A
10.2016,1,Spain,16927,Barcelona (I),18,all,40951.911,0,3926515,12951243,,30219.12,Type A
10.2016,1,Spain,96493,Barcelona (II),1,Dry,4676.442,0,888355,3540810,,1137.72,Type A
10.2016,1,Spain,96493,Barcelona (II),2,Frozen,2665.509,0,143660,994692,,538.08,Type A
10.2016,1,Spain,96493,Barcelona (II),3,other,47.205,0,1052890,1467744,,1044.24,Type A
10.2016,1,Spain,96493,Barcelona (II),4,Fish,4191.804,0,698205,1284948,,1281.36,Type A
10.2016,1,Spain,96493,Barcelona (II),5,Fruits & Vegetables,5022.612,0,317705,774684,,1126.32,Type A
10.2016,1,Spain,96493,Barcelona (II),6,Meat,14108.001,0,2471160,7852215,,11746.56,Type A
10.2016,1,Spain,96493,Barcelona (II),13,Food,30711.573,0,5571975,15915093,,17877.48,Type A
10.2016,1,Spain,96493,Barcelona (II),7,Clothing,5025.759,0,334715,2845035,,9277.32,Type A
10.2016,1,Spain,96493,Barcelona (II),8,Household,2080.167,0,78000,469449,,4683.12,Type A
10.2016,1,Spain,96493,Barcelona (II),9,Hardware,3291.762,0,99645,845208,,5120.88,Type A
10.2016,1,Spain,96493,Barcelona (II),14,Non Food,10397.688,0,512360,4159692,,20130.12,Type A
10.2016,1,Spain,96493,Barcelona (II),15,Admin,5233.461,0,125,0,,0,Type A
10.2016,1,Spain,96493,Barcelona (II),12,Checkout,9925.638,0,6084335,20074785,,38007.6,Type A
10.2016,1,Spain,96493,Barcelona (II),16,Customer Services,3842.487,0,125,0,,0,Type A
10.2016,1,Spain,96493,Barcelona (II),11,Delivery,5003.73,0,408445,1500936,,0,Type A
10.2016,1,Spain,96493,Barcelona (II),17,others,3870.81,0,125,0,,0,Type A
10.2016,1,Spain,96493,Barcelona (II),18,all,68985.387,0,6084335,20074785,,38007.6,Type A
10.2016,1,Spain,88750,Bilbao,1,Dry,4641.825,0,930585,3853047,,1126.32,Type A
10.2016,1,Spain,88750,Bilbao,2,Frozen,3191.058,0,146955,885138,,665.76,Type A
10.2016,1,Spain,88750,Bilbao,3,other,47.205,0,1443425,2046900,,1069.32,Type A
10.2016,1,Spain,88750,Bilbao,4,Fish,2139.96,0,553855,1031220,,1103.52,Type A
10.2016,1,Spain,88750,Bilbao,5,Fruits & Vegetables,5535.573,0,386450,880500,,1368,Type A
10.2016,1,Spain,88750,Bilbao,6,Meat,12326.799,0,2383785,7279674,,10654.44,Type A
10.2016,1,Spain,88750,Bilbao,13,Food,27882.42,0,5845055,15976479,,18727.92,Type A
10.2016,1,Spain,88750,Bilbao,7,Clothing,7168.866,0,302515,2407107,,7209.36,Type A
10.2016,1,Spain,88750,Bilbao,8,Household,2866.917,0,62520,337089,,3839.52,Type A
10.2016,1,Spain,88750,Bilbao,9,Hardware,3209.94,0,71015,5313,,3960.36,Type A
10.2016,1,Spain,88750,Bilbao,14,Non Food,13245.723,0,436050,3349509,,17136.48,Type A
10.2016,1,Spain,88750,Bilbao,15,Admin,6614.994,0,130,0,,0,Type A
10.2016,1,Spain,88750,Bilbao,12,Checkout,9862.698,0,6281105,19325988,,35864.4,Type A
10.2016,1,Spain,88750,Bilbao,16,Customer Services,4921.908,0,130,0,,0,Type A
10.2016,1,Spain,88750,Bilbao,11,Delivery,0,0,0,0,,0,Type A
10.2016,1,Spain,88750,Bilbao,17,others,2882.652,472,130,0,,0,Type A
10.2016,1,Spain,88750,Bilbao,18,all,65410.395,472,6281105,19325988,,35864.4,Type A
10.2016,1,Italy,78450,Rome (I),1,Dry,4160.334,0,594365,2278083,,1035.12,Type B
10.2016,1,Italy,78450,Rome (I),2,Frozen,2574.246,0,106055,699186,,597.36,Type B
10.2016,1,Italy,78450,Rome (I),3,other,47.205,0,561710,1015716,,925.68,Type B
10.2016,1,Italy,78450,Rome (I),4,Fish,2196.606,0,379650,766740,,750.12,Type B
10.2016,1,Italy,78450,Rome (I),5,Fruits & Vegetables,3093.501,0,213800,489009,,1076.16,Type B
10.2016,1,Italy,78450,Rome (I),6,Meat,6942.282,0,1593820,5678901,,11099.04,Type B
10.2016,1,Italy,78450,Rome (I),13,Food,19014.174,0,3449400,10927635,,18080.4,Type B
10.2016,1,Italy,78450,Rome (I),7,Clothing,5551.308,0,249195,2161965,,6881.04,Type B
10.2016,1,Italy,78450,Rome (I),8,Household,2649.774,0,54575,289986,,4534.92,Type B
10.2016,1,Italy,78450,Rome (I),9,Hardware,1441.326,130,51420,463809,,5034.24,Type B
10.2016,1,Italy,78450,Rome (I),14,Non Food,9642.408,130,355190,291570,,17827.32,Type B
10.2016,1,Italy,78450,Rome (I),15,Admin,3895.986,0,135,0,,0,Type B
10.2016,1,Italy,78450,Rome (I),12,Checkout,6061.122,0,3804590,13843395,,35907.72,Type B
10.2016,1,Italy,78450,Rome (I),16,Customer Services,3052.59,0,135,0,,0,Type B
10.2016,1,Italy,78450,Rome (I),11,Delivery,3530.934,0,376055,1471728,,0,Type B
10.2016,1,Italy,78450,Rome (I),17,others,2218.635,0,135,0,,0,Type B
10.2016,1,Italy,78450,Rome (I),18,all,47415.849,130,3804590,13843395,,35907.72,Type B
10.2016,1,Italy,94153,Rome (II),1,Dry,4336.566,162,729745,3020688,,978.12,Type B
10.2016,1,Italy,94153,Rome (II),2,Frozen,2917.269,0,161810,936978,,629.28,Type B
10.2016,1,Italy,94153,Rome (II),3,other,47.205,0,846800,1538259,,1149.12,Type B
10.2016,1,Italy,94153,Rome (II),4,Fish,3096.648,0,555470,1158858,,1133.16,Type B
10.2016,1,Italy,94153,Rome (II),5,Fruits & Vegetables,4481.328,0,335465,76380,,1181.04,Type B
10.2016,1,Italy,94153,Rome (II),6,Meat,12370.857,0,2308975,7778853,,11956.32,Type B
10.2016,1,Italy,94153,Rome (II),13,Food,27249.873,162,4938265,15197496,,20887.08,Type B
10.2016,1,Italy,94153,Rome (II),7,Clothing,6898.224,0,331240,2972946,,6710.04,Type B
10.2016,1,Italy,94153,Rome (II),8,Household,1973.169,0,85675,434964,,4902,Type B
10.2016,1,Italy,94153,Rome (II),9,Hardware,4163.481,0,71875,629370,,4300.08,Type B
10.2016,1,Italy,94153,Rome (II),14,Non Food,13034.874,0,488790,4037280,,16707.84,Type B
10.2016,1,Italy,94153,Rome (II),15,Admin,6542.613,0,140,0,,0,Type B
10.2016,1,Italy,94153,Rome (II),12,Checkout,10218.309,0,5427055,19234776,,37594.92,Type B
10.2016,1,Italy,94153,Rome (II),16,Customer Services,4006.131,0,140,0,,0,Type B
10.2016,1,Italy,94153,Rome (II),11,Delivery,5368.782,0,506660,1882455,,0,Type B
10.2016,1,Italy,94153,Rome (II),17,others,2583.687,360,140,0,,0,Type B
10.2016,1,Italy,94153,Rome (II),18,all,69004.269,522,5427055,19234776,,37594.92,Type B
10.2016,1,Italy,64983,Milano,1,Dry,3669.402,0,692935,203550,,816.24,Type C
10.2016,1,Italy,64983,Milano,2,Frozen,3571.845,0,168440,101340,,611.04,Type C
10.2016,1,Italy,64983,Milano,3,other,47.205,0,743810,1262694,,877.8,Type C
10.2016,1,Italy,64983,Milano,4,Fish,2451.513,0,488405,869277,,1361.16,Type C
10.2016,1,Italy,64983,Milano,5,Fruits & Vegetables,1944.846,0,246885,636633,,1003.2,Type C
10.2016,1,Italy,64983,Milano,6,Meat,11980.629,122,2087720,622440,,8798.52,Type C
10.2016,1,Italy,64983,Milano,13,Food,23665.44,122,4428195,12610074,,14409.6,Type C
10.2016,1,Italy,64983,Milano,7,Clothing,6243.648,0,287440,2376936,,6570.96,Type C
10.2016,1,Italy,64983,Milano,8,Household,2184.018,0,65330,318507,,3673.08,Type C
10.2016,1,Italy,64983,Milano,9,Hardware,2687.538,0,74895,637236,,5059.32,Type C
10.2016,1,Italy,64983,Milano,14,Non Food,11115.204,0,427665,3332679,,17866.08,Type C
10.2016,1,Italy,64983,Milano,15,Admin,4421.535,0,145,0,,0,Type C
10.2016,1,Italy,64983,Milano,12,Checkout,9013.008,280,4855860,15942753,,32275.68,Type C
10.2016,1,Italy,64983,Milano,16,Customer Services,3807.87,46,145,0,,0,Type C
10.2016,1,Italy,64983,Milano,11,Delivery,7087.044,316,527500,1905948,,0,Type C
10.2016,1,Italy,64983,Milano,17,others,3452.259,0,145,0,,0,Type C
10.2016,1,Italy,64983,Milano,18,all,62562.36,764,4855860,15942753,,32275.68,Type C
10.2016,1,Italy,77348,Bologna,1,Dry,4726.794,0,786745,2924208,,1117.2,Type B
10.2016,1,Italy,77348,Bologna,2,Frozen,2813.418,0,122660,767412,,611.04,Type B
10.2016,1,Italy,77348,Bologna,3,other,47.205,0,983015,1690887,,982.68,Type B
10.2016,1,Italy,77348,Bologna,4,Fish,2678.097,0,579675,1134255,,937.08,Type B
